Platform,Controller,Trajectory,Modifiers,Position_RMSE_m,Comp_Time_ms,trajectory_key,trajectory_label,case_name,controllers,nr_profile_requested,ff_requested,results_dir,summary_csv,status,controller_key,comparison_label,trajectory_display
SIM,NR Diff-Flat,CIRCLE_VERTICAL,baseline+noff,0.310903399143402,0.7595896322192474,circle_vert,Circle Vertical,nr_baseline_noff,newton_raphson,baseline,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_baseline_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_baseline_noff/analysis/summary.csv,completed,nr_diff_flat,NR Diff-Flat baseline noff,Circle Vertical
SIM,NR Enhanced,CIRCLE_VERTICAL,baseline+noff,0.2718028867974892,0.5950122373956815,circle_vert,Circle Vertical,nr_baseline_noff,newton_raphson_enhanced,baseline,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_baseline_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_baseline_noff/analysis/summary.csv,completed,newton_raphson_enhanced,NR Enhanced baseline noff,Circle Vertical
SIM,NR Standard,CIRCLE_VERTICAL,baseline+noff,0.2615160798286084,0.2648463616003863,circle_vert,Circle Vertical,nr_baseline_noff,nr_diff_flat,baseline,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_baseline_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_baseline_noff/analysis/summary.csv,completed,newton_raphson,Standard NR baseline noff,Circle Vertical
SIM,NR Diff-Flat,CIRCLE_VERTICAL,baseline+ff,0.3414907938039783,0.7476902008056137,circle_vert,Circle Vertical,nr_baseline_ff,newton_raphson,baseline,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_baseline_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_baseline_ff/analysis/summary.csv,completed,nr_diff_flat,NR Diff-Flat baseline ff,Circle Vertical
SIM,NR Enhanced,CIRCLE_VERTICAL,baseline+ff,0.2702754976451607,0.8598051740971232,circle_vert,Circle Vertical,nr_baseline_ff,newton_raphson_enhanced,baseline,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_baseline_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_baseline_ff/analysis/summary.csv,completed,newton_raphson_enhanced,NR Enhanced baseline ff,Circle Vertical
SIM,NR Standard,CIRCLE_VERTICAL,baseline+ff,0.2606580463229286,0.7167710553879237,circle_vert,Circle Vertical,nr_baseline_ff,nr_diff_flat,baseline,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_baseline_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_baseline_ff/analysis/summary.csv,completed,newton_raphson,Standard NR baseline ff,Circle Vertical
SIM,NR Diff-Flat,CIRCLE_VERTICAL,workshop+noff,0.1047394055221959,0.7571113548150702,circle_vert,Circle Vertical,nr_workshop_noff,newton_raphson,workshop,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_workshop_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_workshop_noff/analysis/summary.csv,completed,nr_diff_flat,NR Diff-Flat workshop noff,Circle Vertical
SIM,NR Enhanced,CIRCLE_VERTICAL,workshop+noff,0.1781824907404959,0.6657874703805474,circle_vert,Circle Vertical,nr_workshop_noff,newton_raphson_enhanced,workshop,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_workshop_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_workshop_noff/analysis/summary.csv,completed,newton_raphson_enhanced,NR Enhanced workshop noff,Circle Vertical
SIM,NR Standard,CIRCLE_VERTICAL,workshop+noff,0.1922654650147476,0.3188382024349883,circle_vert,Circle Vertical,nr_workshop_noff,nr_diff_flat,workshop,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_workshop_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_workshop_noff/analysis/summary.csv,completed,newton_raphson,Standard NR workshop noff,Circle Vertical
SIM,NR Diff-Flat,CIRCLE_VERTICAL,workshop+ff,0.1199754227287979,0.7564036051431797,circle_vert,Circle Vertical,nr_workshop_ff,newton_raphson,workshop,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_workshop_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_workshop_ff/analysis/summary.csv,completed,nr_diff_flat,NR Diff-Flat workshop ff,Circle Vertical
SIM,NR Enhanced,CIRCLE_VERTICAL,workshop+ff,0.1725488771998574,0.8891936528642347,circle_vert,Circle Vertical,nr_workshop_ff,newton_raphson_enhanced,workshop,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_workshop_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_workshop_ff/analysis/summary.csv,completed,newton_raphson_enhanced,NR Enhanced workshop ff,Circle Vertical
SIM,NR Standard,CIRCLE_VERTICAL,workshop+ff,0.1668534776735676,0.7534571142004174,circle_vert,Circle Vertical,nr_workshop_ff,nr_diff_flat,workshop,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_workshop_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nr_workshop_ff/analysis/summary.csv,completed,newton_raphson,Standard NR workshop ff,Circle Vertical
SIM,NMPC,CIRCLE_VERTICAL,noff,0.0664420498091782,1.853472391764274,circle_vert,Circle Vertical,nmpc_noff,nmpc,baseline,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nmpc_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nmpc_noff/analysis/summary.csv,completed,nmpc,NMPC noff,Circle Vertical
SIM,NMPC,CIRCLE_VERTICAL,ff,0.0740117764721221,1.861414909362744,circle_vert,Circle Vertical,nmpc_ff,nmpc,baseline,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nmpc_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/circle_vert/nmpc_ff/analysis/summary.csv,completed,nmpc,NMPC ff,Circle Vertical
SIM,NR Diff-Flat,FIG8_HORIZONTAL,baseline+noff,0.2601767872055116,0.7551948229471334,fig8_horz,Fig8 Horizontal,nr_baseline_noff,newton_raphson,baseline,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_baseline_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_baseline_noff/analysis/summary.csv,completed,nr_diff_flat,NR Diff-Flat baseline noff,Fig8 Horizontal
SIM,NR Enhanced,FIG8_HORIZONTAL,baseline+noff,0.3588270050945064,0.593432585398306,fig8_horz,Fig8 Horizontal,nr_baseline_noff,newton_raphson_enhanced,baseline,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_baseline_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_baseline_noff/analysis/summary.csv,completed,newton_raphson_enhanced,NR Enhanced baseline noff,Fig8 Horizontal
SIM,NR Standard,FIG8_HORIZONTAL,baseline+noff,0.3524563059449313,0.3231313316319211,fig8_horz,Fig8 Horizontal,nr_baseline_noff,nr_diff_flat,baseline,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_baseline_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_baseline_noff/analysis/summary.csv,completed,newton_raphson,Standard NR baseline noff,Fig8 Horizontal
SIM,NR Diff-Flat,FIG8_HORIZONTAL,baseline+ff,0.4495329645425336,0.7639590899149066,fig8_horz,Fig8 Horizontal,nr_baseline_ff,newton_raphson,baseline,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_baseline_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_baseline_ff/analysis/summary.csv,completed,nr_diff_flat,NR Diff-Flat baseline ff,Fig8 Horizontal
SIM,NR Enhanced,FIG8_HORIZONTAL,baseline+ff,0.3682886390615868,0.8669443578527586,fig8_horz,Fig8 Horizontal,nr_baseline_ff,newton_raphson_enhanced,baseline,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_baseline_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_baseline_ff/analysis/summary.csv,completed,newton_raphson_enhanced,NR Enhanced baseline ff,Fig8 Horizontal
SIM,NR Standard,FIG8_HORIZONTAL,baseline+ff,0.3468012770493082,0.7231307509761055,fig8_horz,Fig8 Horizontal,nr_baseline_ff,nr_diff_flat,baseline,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_baseline_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_baseline_ff/analysis/summary.csv,completed,newton_raphson,Standard NR baseline ff,Fig8 Horizontal
SIM,NR Diff-Flat,FIG8_HORIZONTAL,workshop+noff,0.1443211658250203,0.7776594161986813,fig8_horz,Fig8 Horizontal,nr_workshop_noff,newton_raphson,workshop,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_workshop_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_workshop_noff/analysis/summary.csv,completed,nr_diff_flat,NR Diff-Flat workshop noff,Fig8 Horizontal
SIM,NR Enhanced,FIG8_HORIZONTAL,workshop+noff,0.2346174244483504,0.6920123100280247,fig8_horz,Fig8 Horizontal,nr_workshop_noff,newton_raphson_enhanced,workshop,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_workshop_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_workshop_noff/analysis/summary.csv,completed,newton_raphson_enhanced,NR Enhanced workshop noff,Fig8 Horizontal
SIM,NR Standard,FIG8_HORIZONTAL,workshop+noff,0.2147902772711242,0.2665647296203338,fig8_horz,Fig8 Horizontal,nr_workshop_noff,nr_diff_flat,workshop,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_workshop_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_workshop_noff/analysis/summary.csv,completed,newton_raphson,Standard NR workshop noff,Fig8 Horizontal
SIM,NR Diff-Flat,FIG8_HORIZONTAL,workshop+ff,0.1476145105483201,0.7413872083027673,fig8_horz,Fig8 Horizontal,nr_workshop_ff,newton_raphson,workshop,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_workshop_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_workshop_ff/analysis/summary.csv,completed,nr_diff_flat,NR Diff-Flat workshop ff,Fig8 Horizontal
SIM,NR Enhanced,FIG8_HORIZONTAL,workshop+ff,0.2376518618847218,0.979674699713106,fig8_horz,Fig8 Horizontal,nr_workshop_ff,newton_raphson_enhanced,workshop,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_workshop_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_workshop_ff/analysis/summary.csv,completed,newton_raphson_enhanced,NR Enhanced workshop ff,Fig8 Horizontal
SIM,NR Standard,FIG8_HORIZONTAL,workshop+ff,0.2348249039123793,0.7275630963728246,fig8_horz,Fig8 Horizontal,nr_workshop_ff,nr_diff_flat,workshop,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_workshop_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nr_workshop_ff/analysis/summary.csv,completed,newton_raphson,Standard NR workshop ff,Fig8 Horizontal
SIM,NMPC,FIG8_HORIZONTAL,noff,0.0686240286852799,1.7797994613646972,fig8_horz,Fig8 Horizontal,nmpc_noff,nmpc,baseline,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nmpc_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nmpc_noff/analysis/summary.csv,completed,nmpc,NMPC noff,Fig8 Horizontal
SIM,NMPC,FIG8_HORIZONTAL,ff,0.0679533874318069,1.802991231282504,fig8_horz,Fig8 Horizontal,nmpc_ff,nmpc,baseline,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nmpc_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_horz/nmpc_ff/analysis/summary.csv,completed,nmpc,NMPC ff,Fig8 Horizontal
SIM,NR Diff-Flat,FIG8_VERTICAL,baseline+noff,0.3627884796820748,0.7858659112732066,fig8_vert,Fig8 Vertical,nr_baseline_noff,newton_raphson,baseline,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_baseline_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_baseline_noff/analysis/summary.csv,completed,nr_diff_flat,NR Diff-Flat baseline noff,Fig8 Vertical
SIM,NR Enhanced,FIG8_VERTICAL,baseline+noff,0.3515423090270375,0.5886690273730932,fig8_vert,Fig8 Vertical,nr_baseline_noff,newton_raphson_enhanced,baseline,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_baseline_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_baseline_noff/analysis/summary.csv,completed,newton_raphson_enhanced,NR Enhanced baseline noff,Fig8 Vertical
SIM,NR Standard,FIG8_VERTICAL,baseline+noff,0.3548641160588605,0.2597797674478401,fig8_vert,Fig8 Vertical,nr_baseline_noff,nr_diff_flat,baseline,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_baseline_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_baseline_noff/analysis/summary.csv,completed,newton_raphson,Standard NR baseline noff,Fig8 Vertical
SIM,NR Diff-Flat,FIG8_VERTICAL,baseline+ff,0.4038556301119179,0.7602699597676119,fig8_vert,Fig8 Vertical,nr_baseline_ff,newton_raphson,baseline,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_baseline_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_baseline_ff/analysis/summary.csv,completed,nr_diff_flat,NR Diff-Flat baseline ff,Fig8 Vertical
SIM,NR Enhanced,FIG8_VERTICAL,baseline+ff,0.3752096076012677,0.813118988853584,fig8_vert,Fig8 Vertical,nr_baseline_ff,newton_raphson_enhanced,baseline,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_baseline_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_baseline_ff/analysis/summary.csv,completed,newton_raphson_enhanced,NR Enhanced baseline ff,Fig8 Vertical
SIM,NR Standard,FIG8_VERTICAL,baseline+ff,0.3582934071890804,0.7420487228444084,fig8_vert,Fig8 Vertical,nr_baseline_ff,nr_diff_flat,baseline,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_baseline_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_baseline_ff/analysis/summary.csv,completed,newton_raphson,Standard NR baseline ff,Fig8 Vertical
SIM,NR Diff-Flat,FIG8_VERTICAL,workshop+noff,0.1425648718869489,0.7645150889520579,fig8_vert,Fig8 Vertical,nr_workshop_noff,newton_raphson,workshop,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_workshop_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_workshop_noff/analysis/summary.csv,completed,nr_diff_flat,NR Diff-Flat workshop noff,Fig8 Vertical
SIM,NR Enhanced,FIG8_VERTICAL,workshop+noff,0.2322753448939725,0.6859039383189252,fig8_vert,Fig8 Vertical,nr_workshop_noff,newton_raphson_enhanced,workshop,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_workshop_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_workshop_noff/analysis/summary.csv,completed,newton_raphson_enhanced,NR Enhanced workshop noff,Fig8 Vertical
SIM,NR Standard,FIG8_VERTICAL,workshop+noff,0.2600208651931486,0.2729916652308976,fig8_vert,Fig8 Vertical,nr_workshop_noff,nr_diff_flat,workshop,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_workshop_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_workshop_noff/analysis/summary.csv,completed,newton_raphson,Standard NR workshop noff,Fig8 Vertical
SIM,NR Diff-Flat,FIG8_VERTICAL,workshop+ff,0.1588775642163497,0.7505289713541197,fig8_vert,Fig8 Vertical,nr_workshop_ff,newton_raphson,workshop,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_workshop_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_workshop_ff/analysis/summary.csv,completed,nr_diff_flat,NR Diff-Flat workshop ff,Fig8 Vertical
SIM,NR Enhanced,FIG8_VERTICAL,workshop+ff,0.2414537105839464,0.9125132225827136,fig8_vert,Fig8 Vertical,nr_workshop_ff,newton_raphson_enhanced,workshop,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_workshop_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_workshop_ff/analysis/summary.csv,completed,newton_raphson_enhanced,NR Enhanced workshop ff,Fig8 Vertical
SIM,NR Standard,FIG8_VERTICAL,workshop+ff,0.2334609595086222,0.7451712885827413,fig8_vert,Fig8 Vertical,nr_workshop_ff,nr_diff_flat,workshop,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_workshop_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nr_workshop_ff/analysis/summary.csv,completed,newton_raphson,Standard NR workshop ff,Fig8 Vertical
SIM,NMPC,FIG8_VERTICAL,noff,0.075779355063314,1.8002899487812825,fig8_vert,Fig8 Vertical,nmpc_noff,nmpc,baseline,False,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nmpc_noff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nmpc_noff/analysis/summary.csv,completed,nmpc,NMPC noff,Fig8 Vertical
SIM,NMPC,FIG8_VERTICAL,ff,0.075763529234315,1.7708309491474932,fig8_vert,Fig8 Vertical,nmpc_ff,nmpc,baseline,True,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nmpc_ff,/home/egmc/ws_contraction_px4/src/data_analysis/results/pre_fig8_matrix_20260402/main_matrix/fig8_vert/nmpc_ff/analysis/summary.csv,completed,nmpc,NMPC ff,Fig8 Vertical
